from_node,to_node,hour,travel_time_min,distance_km
C040,C018,10,188.011934,248.941975
C040,C019,10,250.528402,339.259531
C040,C020,10,156.178857,210.604282
C040,C021,10,166.291915,224.399383
C040,C022,10,116.932701,122.507118
C040,C023,10,342.749796,447.670844
C040,C024,10,170.316656,195.300024
C040,C025,10,241.863271,306.459226
C040,C026,10,281.874136,336.653825
C040,C027,10,146.602457,197.543502
C040,C028,10,146.429069,197.306778
C040,C029,10,274.332697,350.734755
C040,C030,10,240.87607,326.104679
C040,C031,10,115.188432,154.707318
C040,C032,10,286.858761,388.801139
C040,C033,10,235.55857,318.851047
C040,C034,10,201.913627,272.974521
C040,C035,10,64.915387,86.154527
C040,C036,10,360.844828,468.69961
C040,C037,10,145.161495,195.580958
C040,C038,10,134.246777,146.11973
C040,C039,10,208.799523,282.361515
C040,C041,10,123.720382,166.341723
C040,C042,10,175.998993,237.635898
C040,C043,10,304.582609,412.976092
C040,C044,10,161.37581,217.68875
C040,C045,10,136.656855,183.981262
C040,C046,10,242.643758,328.514189
C040,C047,10,239.48006,324.200832
C040,C048,10,195.28247,229.344387
C040,C049,10,41.463862,54.171851
C040,C050,10,218.081595,295.019154
C041,D01,10,212.190982,258.015151
C041,D02,10,173.850267,205.716342
C041,D03,10,227.71686,307.045224
C041,D04,10,273.065963,346.034269
C041,D05,10,181.807388,231.291456
C041,C001,10,198.901885,268.866025
C041,C002,10,226.385242,306.339063
C041,C003,10,192.313083,259.879913
C041,C004,10,326.11594,421.351711
C041,C005,10,179.307454,220.512512
C041,C006,10,198.479445,268.286182
C041,C007,10,148.828423,200.441104
C041,C008,10,204.266375,221.088448
C041,C009,10,205.856663,278.352283
C041,C010,10,105.070607,140.911373
C041,C011,10,28.843682,36.964862
C041,C012,10,214.275672,289.831878
C041,C013,10,140.036631,188.598465
C041,C014,10,277.719736,328.629493
C041,C015,10,143.588792,193.434883
C041,C016,10,261.178099,332.797069
C041,C017,10,166.523768,224.716553
C041,C018,10,120.830632,157.333092
C041,C019,10,207.983015,281.245076
C041,C020,10,48.970804,64.413464
C041,C021,10,74.402596,99.097747
C041,C022,10,117.825817,158.308785
C041,C023,10,275.568494,356.061961
C041,C024,10,186.864574,252.449149
C041,C025,10,174.681969,214.850343
C041,C026,10,238.381343,277.347452
C041,C027,10,159.238816,190.155094
C041,C028,10,124.986283,168.068597
C041,C029,10,207.151395,259.125872
C041,C030,10,220.201638,297.914253
C041,C031,10,93.745646,125.469137
C041,C032,10,244.313374,330.786684
C041,C033,10,192.065777,259.544674
C041,C034,10,134.732325,181.365638
C041,C035,10,108.551671,145.660532
C041,C036,10,293.663526,377.090727
C041,C037,10,77.980193,103.972075
C041,C038,10,150.794695,203.268855
C041,C039,10,166.254136,224.34706
C041,C040,10,123.720382,166.341723
C041,C042,10,155.324561,209.445472
C041,C043,10,237.401307,321.367209
C041,C044,10,71.326696,94.887374
C041,C045,10,116.125037,155.966394
C041,C046,10,175.462456,236.905306
C041,C047,10,195.987267,264.894459
C041,C048,10,211.830388,286.493512
C041,C049,10,85.100146,113.677856
C041,C050,10,174.588802,235.712781
C042,D01,10,59.693129,50.068691
C042,D02,10,53.880496,42.126358
C042,D03,10,289.225215,369.289172
C042,D04,10,358.564453,462.62828
C042,D05,10,295.324948,386.093288
C042,C001,10,251.180496,340.160199
C042,C002,10,287.893597,368.583011
C042,C003,10,305.830643,414.681745
C042,C004,10,276.118418,374.169822
C042,C005,10,168.987317,206.443657
C042,C006,10,45.981592,60.339722
C042,C007,10,155.414385,209.567396
C042,C008,10,289.764865,337.682459
C042,C009,10,150.364974,202.686957
C042,C010,10,74.429883,99.133727
C042,C011,10,179.783304,242.78767
C042,C012,10,83.941642,112.108814
C042,C013,10,225.535121,305.192476
C042,C014,10,273.863409,350.097259
C042,C015,10,195.867403,264.729057
C042,C016,10,211.180577,285.61518
C042,C017,10,41.44231,54.157185
C042,C018,10,110.510495,143.264237
C042,C019,10,293.481505,397.839087
C042,C020,10,109.190441,146.53631
C042,C021,10,159.901086,215.691758
C042,C022,10,235.183498,318.347145
C042,C023,10,220.076805,280.396635
C042,C024,10,300.382134,407.250981
C042,C025,10,164.361832,200.781488
C042,C026,10,238.556863,301.955864
C042,C027,10,46.356716,60.851904
C042,C028,10,217.792631,294.627869
C042,C029,10,196.831258,245.057017
C042,C030,10,67.703785,89.967793
C042,C031,10,211.103327,285.507497
C042,C032,10,329.811864,447.380695
C042,C033,10,253.574132,321.788622
C042,C034,10,76.722391,102.266341
C042,C035,10,113.919256,152.985125
C042,C036,10,243.666004,329.908838
C042,C037,10,98.173079,131.512986
C042,C038,10,264.312255,358.070687
C042,C039,10,251.752626,340.941071
C042,C040,10,175.998993,237.635897
C042,C041,10,155.324561,209.445472
C042,C043,10,181.909618,245.701883
C042,C044,10,114.387394,153.620778
C042,C045,10,42.086666,55.010138
C042,C046,10,119.970767,161.23998
C042,C047,10,197.499704,245.325793
C042,C048,10,318.869177,375.008828
C042,C049,10,137.378757,184.97203
C042,C050,10,218.902857,274.509957
C043,D01,10,188.613824,223.811924
C043,D02,10,232.963406,286.329229
C043,D03,10,279.601156,354.839694
C043,D04,10,373.65745,404.718032
C043,D05,10,414.823756,549.036001
C043,C001,10,379.764112,515.500394
C043,C002,10,278.269538,354.133533
C043,C003,10,425.329451,577.624458
C043,C004,10,97.645293,108.756666
C043,C005,10,192.629135,227.834666
C043,C006,10,174.802768,236.003866
C043,C007,10,283.998001,384.90759
C043,C008,10,346.081553,421.858599
C043,C009,10,34.37279,44.5147
C043,C010,10,207.340239,280.374021
C043,C011,10,261.86005,354.709407
C043,C012,10,103.581009,138.888671
C043,C013,10,255.659279,298.556048
C043,C014,10,189.794815,256.449662
C043,C015,10,324.451019,440.069252
C043,C016,10,95.188393,127.442923
C043,C017,10,143.292734,193.04303
C043,C018,10,134.152313,164.655246
C043,C019,10,326.929702,395.73544
C043,C020,10,191.267187,258.458047
C043,C021,10,241.977832,327.613495
C043,C022,10,350.842185,476.05333
C043,C023,10,40.996527,36.19516
C043,C024,10,397.324231,491.729927
C043,C025,10,80.293238,107.133891
C043,C026,10,154.488269,208.308267
C043,C027,10,225.439626,305.054775
C043,C028,10,292.924919,349.366165
C043,C029,10,112.762664,151.40942
C043,C030,10,141.841442,175.100279
C043,C031,10,326.762014,443.213682
C043,C032,10,363.260061,445.277048
C043,C033,10,255.783855,298.723299
C043,C034,10,108.012763,144.933932
C043,C035,10,242.502872,328.325319
C043,C036,10,127.67382,171.736581
C043,C037,10,162.256952,218.898988
C043,C038,10,383.811063,521.0134
C043,C039,10,285.200823,338.837424
C043,C040,10,304.582609,412.976092
C043,C041,10,237.401307,321.367209
C043,C042,10,181.909618,245.701883
C043,C044,10,196.46414,265.542515
C043,C045,10,218.394669,295.429042
C043,C046,10,64.767793,85.962099
C043,C047,10,221.141522,266.716802
C043,C048,10,372.358247,457.685474
C043,C049,10,265.962373,360.312225
C043,C050,10,221.11258,251.444634
C044,D01,10,171.253815,202.190457
C044,D02,10,132.9131,149.891648
C044,D03,10,201.670128,271.525669
C044,D04,10,247.019231,310.514714
C044,D05,10,221.201788,285.000698
C044,C001,10,236.557313,320.213051
C044,C002,10,200.33851,270.819508
C044,C003,10,231.707483,313.589155
C044,C004,10,285.178773,365.527017
C044,C005,10,138.370287,164.687818
C044,C006,10,157.542278,212.461488
C044,C007,10,140.791202,189.620247
C044,C008,10,178.219643,185.568893
C044,C009,10,164.919496,222.527589
C044,C010,10,64.13344,85.086679
C044,C011,10,68.238082,90.674104
C044,C012,10,173.338505,234.007184
C044,C013,10,113.989899,153.07891
C044,C014,10,243.246379,308.34142
C044,C015,10,181.24422,244.781909
C044,C016,10,220.240932,276.972375
C044,C017,10,125.586601,168.891859
C044,C018,10,79.893465,101.508398
C044,C019,10,181.936283,245.725521
C044,C020,10,40.697301,53.130129
C044,C021,10,48.355864,63.578192
C044,C022,10,157.220217,212.018027
C044,C023,10,234.631327,300.237267
C044,C024,10,226.258974,306.158391
C044,C025,10,133.744802,159.025649
C044,C026,10,207.939833,260.200025
C044,C027,10,118.301649,134.3304
C044,C028,10,106.247409,142.514303
C044,C029,10,166.214228,203.301178
C044,C030,10,179.264471,242.089559
C044,C031,10,133.140046,179.178379
C044,C032,10,218.266642,295.267129
C044,C033,10,166.019045,224.025119
C044,C034,10,93.795158,125.540944
C044,C035,10,99.296073,133.037976
C044,C036,10,252.726359,321.266033
C044,C037,10,37.043026,48.147381
C044,C038,10,190.189095,256.978097
C044,C039,10,140.207404,188.827505
C044,C040,10,161.37581,217.688749
C044,C041,10,71.326696,94.887374
C044,C042,10,114.387394,153.620778
C044,C043,10,196.46414,265.542515
C044,C045,10,75.18787,100.1417
C044,C046,10,134.525289,181.080612
C044,C047,10,166.882674,203.569954
C044,C048,10,207.323955,222.895262
C044,C049,10,122.755574,165.024882
C044,C050,10,148.54207,200.193226
C045,D01,10,98.953087,103.579817
C045,D02,10,60.612372,51.281008
C045,D03,10,274.015826,370.160158
C045,D04,10,319.364929,409.149203
C045,D05,10,255.98281,332.438653
C045,C001,10,211.838358,286.505564
C045,C002,10,272.684208,369.453997
C045,C003,10,266.488505,361.02711
C045,C004,10,307.109302,395.413544
C045,C005,10,160.300816,194.574345
C045,C006,10,85.24155,113.850848
C045,C007,10,116.072247,155.91276
C045,C008,10,250.565341,284.203382
C045,C009,10,186.850025,252.414116
C045,C010,10,35.129994,45.536703
C045,C011,10,140.58378,189.308592
C045,C012,10,123.2016,165.61994
C045,C013,10,186.335597,251.713399
C045,C014,10,265.176908,338.227947
C045,C015,10,156.525265,211.074422
C045,C016,10,242.171461,306.858902
C045,C017,10,80.702268,107.668311
C045,C018,10,101.823994,131.394925
C045,C019,10,254.281981,344.36001
C045,C020,10,69.990917,93.057232
C045,C021,10,120.701562,162.21268
C045,C022,10,195.84136,264.69251
C045,C023,10,256.561856,330.123794
C045,C024,10,261.039996,353.596346
C045,C025,10,155.675331,188.912176
C045,C026,10,229.870362,290.086552
C045,C027,10,53.088592,70.006554
C045,C028,10,178.593107,241.148792
C045,C029,10,188.144757,233.187705
C045,C030,10,106.963743,143.478919
C045,C031,10,171.761189,231.852862
C045,C032,10,290.61234,393.901618
C045,C033,10,238.364743,322.659608
C045,C034,10,115.725687,155.427471
C045,C035,10,74.577118,99.330489
C045,C036,10,274.656888,351.15256
C045,C037,10,58.973555,78.033908
C045,C038,10,224.970117,304.416052
C045,C039,10,212.553102,287.461994
C045,C040,10,136.656855,183.981262
C045,C041,10,116.125037,155.966394
C045,C042,10,42.086666,55.010138
C045,C043,10,218.394669,295.429042
C045,C044,10,75.18787,100.1417
C045,C046,10,156.455818,210.967139
C045,C047,10,188.813203,233.456481
C045,C048,10,279.669653,321.529751
C045,C049,10,98.036619,131.317395
C045,C050,10,210.216356,262.640645
C046,D01,10,126.674973,139.350021
C046,D02,10,171.024555,201.867326
C046,D03,10,259.547019,328.819073
C046,D04,10,353.603313,378.697411
C046,D05,10,352.884905,464.574098
C046,C001,10,317.825261,431.03849
C046,C002,10,258.215401,328.112912
C046,C003,10,363.3906,493.162555
C046,C004,10,158.976593,214.430038
C046,C005,10,139.309121,165.973557
C046,C006,10,112.863917,151.541963
C046,C007,10,222.05915,300.445687
C046,C008,10,309.90276,365.142293
C046,C009,10,33.223149,42.947173
C046,C010,10,145.401388,195.912118
C046,C011,10,199.921199,270.247504
C046,C012,10,41.642158,54.426768
C046,C013,10,223.77136,281.151272
C046,C014,10,188.645174,254.882135
C046,C015,10,262.512168,355.607348
C046,C016,10,94.038752,125.875396
C046,C017,10,81.353883,108.581127
C046,C018,10,80.832299,102.794137
C046,C019,10,295.041783,378.330664
C046,C020,10,129.328336,173.996144
C046,C021,10,180.038981,243.151592
C046,C022,10,288.903334,391.591427
C046,C023,10,102.93498,120.656851
C046,C024,10,357.942091,485.731791
C046,C025,10,79.143597,105.566364
C046,C026,10,153.338628,206.74074
C046,C027,10,163.500775,220.592872
C046,C028,10,237.930526,322.087703
C046,C029,10,111.613023,149.841893
C046,C030,10,79.902591,90.638376
C046,C031,10,264.823163,358.751779
C046,C032,10,331.372142,427.872272
C046,C033,10,223.895936,281.318523
C046,C034,10,46.073912,60.472029
C046,C035,10,180.564021,243.863416
C046,C036,10,126.524179,170.169054
C046,C037,10,100.318101,134.437085
C046,C038,10,321.872212,436.551497
C046,C039,10,253.312904,321.432648
C046,C040,10,242.643758,328.514188
C046,C041,10,175.462456,236.905306
C046,C042,10,119.970767,161.23998
C046,C043,10,64.767793,85.962099
C046,C044,10,134.525289,181.080612
C046,C045,10,156.455818,210.967139
C046,C047,10,167.821508,204.855694
C046,C048,10,339.007072,402.468662
C046,C049,10,204.023522,275.850321
C046,C050,10,189.224661,234.039858
C047,D01,10,219.915485,246.917327
C047,D02,10,246.538433,283.20643
C047,D03,10,94.552593,125.462589
C047,D04,10,188.608887,175.340927
C047,D05,10,227.388458,293.452463
C047,C001,10,267.919428,362.985858
C047,C002,10,93.220975,124.756428
C047,C003,10,237.894153,322.04092
C047,C004,10,295.109447,367.583548
C047,C005,10,31.343327,40.383393
C047,C006,10,206.203948,257.188358
C047,C007,10,254.416535,322.93503
C047,C008,10,149.199208,201.097339
C047,C009,10,189.596878,223.701877
C047,C010,10,177.758773,218.401461
C047,C011,10,192.03634,259.505307
C047,C012,10,206.634724,257.782266
C047,C013,10,58.776934,77.794788
C047,C014,10,108.628465,98.05549
C047,C015,10,214.550219,290.205468
C047,C016,10,230.171606,279.028906
C047,C017,10,158.88282,192.666941
C047,C018,10,89.824139,103.564929
C047,C019,10,130.047357,174.97418
C047,C020,10,161.685721,196.485487
C047,C021,10,124.410396,167.295203
C047,C022,10,163.406887,220.469792
C047,C023,10,259.308709,301.411555
C047,C024,10,200.441886,270.968667
C047,C025,10,143.675476,161.08218
C047,C026,10,69.290072,46.773449
C047,C027,10,231.926982,267.645182
C047,C028,10,96.042574,128.604905
C047,C029,10,113.845177,105.172788
C047,C030,10,219.259299,274.998009
C047,C031,10,137.879143,185.656181
C047,C032,10,166.377716,224.515788
C047,C033,10,58.90151,77.962039
C047,C034,10,127.091377,149.316026
C047,C035,10,212.921406,266.352759
C047,C036,10,262.657033,323.322564
C047,C037,10,132.675486,156.926428
C047,C038,10,196.375765,265.429862
C047,C039,10,88.318478,118.076164
C047,C040,10,239.48006,324.200832
C047,C041,10,195.987267,264.89446
C047,C042,10,197.499704,245.325794
C047,C043,10,221.141522,266.716803
C047,C044,10,166.882674,203.569955
C047,C045,10,188.813203,233.456482
C047,C046,10,167.821508,204.855694
C047,C048,10,175.475902,236.924214
C047,C049,10,200.859824,271.536965
C047,C050,10,24.230235,30.683374
C048,D01,10,375.735598,423.578507
C048,D02,10,337.394883,371.279698
C048,D03,10,207.205495,279.074979
C048,D04,10,144.139808,170.225672
C048,D05,10,58.205162,61.577237
C048,C001,10,185.693902,250.854937
C048,C002,10,205.873877,278.368818
C048,C003,10,71.943255,95.739038
C048,C004,10,446.326172,558.552219
C048,C005,10,203.992147,275.808396
C048,C006,10,362.024061,433.849538
C048,C007,10,223.234357,264.951868
C048,C008,10,29.104312,37.326369
C048,C009,10,340.813603,414.670548
C048,C010,10,267.232795,362.041428
C048,C011,10,185.829454,251.036168
C048,C012,10,377.820288,455.395234
C048,C013,10,119.525266,160.62822
C048,C014,10,257.208371,300.659248
C048,C015,10,132.324693,178.074547
C048,C016,10,381.388331,469.997577
C048,C017,10,330.068384,390.279909
C048,C018,10,262.472959,338.989932
C048,C019,10,79.05686,105.436479
C048,C020,10,221.467607,242.184348
C048,C021,10,161.793816,160.815561
C048,C022,10,96.836163,129.686329
C048,C023,10,410.525434,492.380226
C048,C024,10,27.805556,35.550287
C048,C025,10,294.892201,352.050851
C048,C026,10,217.869978,249.377207
C048,C027,10,295.951412,401.202948
C048,C028,10,133.202888,121.821027
C048,C029,10,262.425083,307.776546
C048,C030,10,383.746254,463.477609
C048,C031,10,132.569806,178.410972
C048,C032,10,115.387219,154.978087
C048,C033,10,171.554412,231.574429
C048,C034,10,298.276941,346.928994
C048,C035,10,214.264342,289.813973
C048,C036,10,413.873758,514.291235
C048,C037,10,241.524809,269.535431
C048,C038,10,63.861263,84.723065
C048,C039,10,89.989838,120.350088
C048,C040,10,195.28247,229.344387
C048,C041,10,211.830388,286.493512
C048,C042,10,318.869177,375.008828
C048,C043,10,372.358247,457.685474
C048,C044,10,207.323955,222.895262
C048,C045,10,279.669653,321.52975
C048,C046,10,339.007072,402.468662
C048,C047,10,175.475902,236.924214
C048,C049,10,190.812817,257.831298
C048,C050,10,154.077437,207.742536
C049,D01,10,194.245178,233.541709
C049,D02,10,155.904463,181.2429
C049,D03,10,232.589417,313.68773
C049,D04,10,276.991114,351.384857
C049,D05,10,160.789817,202.629242
C049,C001,10,116.645365,156.696153
C049,C002,10,231.257799,312.981569
C049,C003,10,171.295512,231.217699
C049,C004,10,354.677006,460.296726
C049,C005,10,207.86852,259.457527
C049,C006,10,180.533641,243.81274
C049,C007,10,66.571903,88.271232
C049,C008,10,208.191526,226.439036
C049,C009,10,234.417729,317.297298
C049,C010,10,79.263604,105.718114
C049,C011,10,59.099212,78.220512
C049,C012,10,218.493691,295.581832
C049,C013,10,144.909188,195.240971
C049,C014,10,282.592293,335.271999
C049,C015,10,61.332272,81.265011
C049,C016,10,289.739165,371.742084
C049,C017,10,175.994359,237.630203
C049,C018,10,149.391698,196.278107
C049,C019,10,211.908166,286.595664
C049,C020,10,117.558621,157.940414
C049,C021,10,127.671679,171.735516
C049,C022,10,100.648367,134.883099
C049,C023,10,304.12956,395.006976
C049,C024,10,165.847003,223.786935
C049,C025,10,203.243035,253.795358
C049,C026,10,243.2539,283.989958
C049,C027,10,107.982221,144.879634
C049,C028,10,107.808833,144.642911
C049,C029,10,235.712461,298.070887
C049,C030,10,202.255834,273.440811
C049,C031,10,76.568196,102.043451
C049,C032,10,248.238525,336.137272
C049,C033,10,196.938334,266.18718
C049,C034,10,163.293391,220.310653
C049,C035,10,26.295151,33.490659
C049,C036,10,322.224592,416.035742
C049,C037,10,106.541259,142.91709
C049,C038,10,129.777124,174.606641
C049,C039,10,170.179287,229.697648
C049,C040,10,41.463862,54.171851
C049,C041,10,85.100146,113.677856
C049,C042,10,137.378757,184.97203
C049,C043,10,265.962373,360.312224
C049,C044,10,122.755574,165.024882
C049,C045,10,98.036619,131.317394
C049,C046,10,204.023522,275.850321
C049,C047,10,200.859824,271.536965
C049,C048,10,190.812817,257.831298
C049,C050,10,179.461359,242.355287
C050,D01,10,241.318638,276.101491
C050,D02,10,267.941586,312.390594
C050,D03,10,73.154128,96.280911
C050,D04,10,167.210422,146.159249
C050,D05,10,205.989993,264.270785
C050,C001,10,246.520963,333.80418
C050,C002,10,71.82251,95.57475
C050,C003,10,216.495688,292.859242
C050,C004,10,295.080505,352.311379
C050,C005,10,52.74648,69.567556
C050,C006,10,227.607101,286.372522
C050,C007,10,243.189636,329.118535
C050,C008,10,127.800743,171.915661
